,Unnamed: 0,date,song_ranking,song_name,song_artist,peakPos,lastPos,weeks,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalnes,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_id,artist_genres,artist_followers,artist_popularity
20076,76,2016-09-01,77,Uber Everywhere,MadeinTYO,51,79,20,0.779,0.455,1.0,-15.025,1.0,0.28,0.0542,0.0,0.177,0.19699999999999998,140.181,audio_features,7zBPzAjKAqQpcv8F8GCq5s,spotify:track:7zBPzAjKAqQpcv8F8GCq5s,https://api.spotify.com/v1/tracks/7zBPzAjKAqQpcv8F8GCq5s,https://api.spotify.com/v1/audio-analysis/7zBPzAjKAqQpcv8F8GCq5s,153429.0,4.0,5SyGEPymt1G2uto47tVWvZ,"atl hip hop, hip hop, melodic rap, pop rap, rap, southern hip hop, trap, underground hip hop, vapor trap",971966.0,70.0
20077,77,2016-09-01,78,Church Bells,Carrie Underwood,43,75,15,0.575,0.8440000000000001,3.0,-1.7719999999999998,0.0,0.0633,0.226,0.0,0.0538,0.542,87.007,audio_features,67citk3uzWs5qbaIVKTeg8,spotify:track:67citk3uzWs5qbaIVKTeg8,https://api.spotify.com/v1/tracks/67citk3uzWs5qbaIVKTeg8,https://api.spotify.com/v1/audio-analysis/67citk3uzWs5qbaIVKTeg8,193333.0,4.0,4xFUf1FHVy696Q1JQZMTRj,"contemporary country, country, country dawn, country road, oklahoma country, post-teen pop",4556291.0,76.0
20078,78,2016-09-01,79,You Look Like I Need A Drink,Justin Moore,79,100,2,0.608,0.841,11.0,-3.6260000000000003,1.0,0.027999999999999997,0.0028,0.0,0.0834,0.917,106.00399999999999,audio_features,1TGJxtVHgPHKVt6K7sPn1T,spotify:track:1TGJxtVHgPHKVt6K7sPn1T,https://api.spotify.com/v1/tracks/1TGJxtVHgPHKVt6K7sPn1T,https://api.spotify.com/v1/audio-analysis/1TGJxtVHgPHKVt6K7sPn1T,187480.0,4.0,30e8DmahrEamvLbFRPdWmk,"arkansas country, contemporary country, country, country road, modern country rock, redneck",1366873.0,70.0
20079,79,2016-09-01,80,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,80,85,3,0.8859999999999999,0.42700000000000005,6.0,-10.027999999999999,1.0,0.145,0.0312,0.00099,0.0906,0.23,108.03399999999999,audio_features,5uDASfU19gDxSjW8cnCaBp,spotify:track:5uDASfU19gDxSjW8cnCaBp,https://api.spotify.com/v1/tracks/5uDASfU19gDxSjW8cnCaBp,https://api.spotify.com/v1/audio-analysis/5uDASfU19gDxSjW8cnCaBp,177184.0,4.0,,,,
20080,80,2016-09-01,81,Hit Or Miss,Jacob Sartorius,72,0,2,0.44,0.6659999999999999,1.0,-4.82,0.0,0.193,0.0657,0.0,0.19699999999999998,0.544,82.92200000000001,audio_features,6iaJUPHLONFJ02RTeaMuy8,spotify:track:6iaJUPHLONFJ02RTeaMuy8,https://api.spotify.com/v1/tracks/6iaJUPHLONFJ02RTeaMuy8,https://api.spotify.com/v1/audio-analysis/6iaJUPHLONFJ02RTeaMuy8,237984.0,4.0,6czdbISBoxGckbBX8F4m8L,"social media pop, teen pop",625719.0,46.0
20081,81,2016-09-01,82,Fix,Chris Lane,65,72,12,0.563,0.887,1.0,-5.013,1.0,0.0857,0.0297,0.0,0.35200000000000004,0.794,158.05,audio_features,0s6OWiWGuiCcm1Muzch5A8,spotify:track:0s6OWiWGuiCcm1Muzch5A8,https://api.spotify.com/v1/tracks/0s6OWiWGuiCcm1Muzch5A8,https://api.spotify.com/v1/audio-analysis/0s6OWiWGuiCcm1Muzch5A8,188933.0,4.0,68abRTdO4meYReMWHvBYb0,"contemporary country, country road, modern country rock",545946.0,69.0
20082,82,2016-09-01,83,Lockjaw,French Montana Featuring Kodak Black,73,80,7,0.615,0.648,5.0,-3.792,0.0,0.22,0.0411,0.0,0.27699999999999997,0.26,169.912,audio_features,7iaw359G2XT14uTfV9feip,spotify:track:7iaw359G2XT14uTfV9feip,https://api.spotify.com/v1/tracks/7iaw359G2XT14uTfV9feip,https://api.spotify.com/v1/audio-analysis/7iaw359G2XT14uTfV9feip,223147.0,4.0,,,,
20083,83,2016-09-01,84,Middle Of A Memory,Cole Swindell,84,96,4,0.531,0.746,11.0,-4.228,1.0,0.0329,0.0972,0.0,0.102,0.304,139.78799999999998,audio_features,38gZVjeaeR3gcnCzziAxBm,spotify:track:38gZVjeaeR3gcnCzziAxBm,https://api.spotify.com/v1/tracks/38gZVjeaeR3gcnCzziAxBm,https://api.spotify.com/v1/audio-analysis/38gZVjeaeR3gcnCzziAxBm,226307.0,4.0,1mfDfLsMxYcOOZkzBxvSVW,"contemporary country, country, country road, modern country rock",1562788.0,72.0
20084,84,2016-09-01,85,Toothbrush,DNCE,44,66,10,0.556,0.785,7.0,-5.8420000000000005,1.0,0.133,0.122,0.0,0.46799999999999997,0.825,104.978,audio_features,7ciLq0Cip0yxiz6KANrOUq,spotify:track:7ciLq0Cip0yxiz6KANrOUq,https://api.spotify.com/v1/tracks/7ciLq0Cip0yxiz6KANrOUq,https://api.spotify.com/v1/audio-analysis/7ciLq0Cip0yxiz6KANrOUq,231813.0,4.0,6T5tfhQCknKG4UnH90qGnz,"dance pop, pop, pop rock, post-teen pop",3703762.0,72.0
20085,85,2016-09-01,86,Pop Style,Drake Featuring The Throne,16,86,20,0.713,0.462,7.0,-10.027000000000001,1.0,0.12300000000000001,0.192,2.16e-06,0.105,0.0594,133.053,audio_features,5mPSyjLatqB00IkPqRlbTE,spotify:track:5mPSyjLatqB00IkPqRlbTE,https://api.spotify.com/v1/tracks/5mPSyjLatqB00IkPqRlbTE,https://api.spotify.com/v1/audio-analysis/5mPSyjLatqB00IkPqRlbTE,212947.0,4.0,,,,
20086,86,2016-09-01,87,No Problem,Chance The Rapper Featuring Lil Wayne & 2 Chainz,86,98,13,0.652,0.795,11.0,-5.192,0.0,0.174,0.156,0.0,0.12300000000000001,0.7879999999999999,135.018,audio_features,0v9Wz8o0BT8DU38R4ddjeH,spotify:track:0v9Wz8o0BT8DU38R4ddjeH,https://api.spotify.com/v1/tracks/0v9Wz8o0BT8DU38R4ddjeH,https://api.spotify.com/v1/audio-analysis/0v9Wz8o0BT8DU38R4ddjeH,304607.0,4.0,,,,
20087,87,2016-09-01,88,Duele El Corazon,Enrique Iglesias Feat. Wisin or Tinashe & Javada,82,89,6,0.7240000000000001,0.904,8.0,-3.3539999999999996,0.0,0.0966,0.0786,0.0,0.226,0.846,90.999,audio_features,6YZdkObH88npeKrrkb8Ggf,spotify:track:6YZdkObH88npeKrrkb8Ggf,https://api.spotify.com/v1/tracks/6YZdkObH88npeKrrkb8Ggf,https://api.spotify.com/v1/audio-analysis/6YZdkObH88npeKrrkb8Ggf,200813.0,4.0,,,,
20088,88,2016-09-01,89,Lights Come On,Jason Aldean,43,87,19,0.5670000000000001,0.8390000000000001,6.0,-4.048,0.0,0.0698,0.0489,0.0,0.10300000000000001,0.903,160.062,audio_features,4llYMkhHa1w7UAdDFRQcEZ,spotify:track:4llYMkhHa1w7UAdDFRQcEZ,https://api.spotify.com/v1/tracks/4llYMkhHa1w7UAdDFRQcEZ,https://api.spotify.com/v1/audio-analysis/4llYMkhHa1w7UAdDFRQcEZ,194507.0,4.0,3FfvYsEGaIb52QPXhg4DcH,"contemporary country, country, country road",4519619.0,79.0
20089,89,2016-09-01,90,Pick Up The Phone,Young Thug And Travis Scott Featuring Quavo,90,0,1,0.711,0.7390000000000001,7.0,-3.804,0.0,0.129,0.114,0.0,0.226,0.43,136.91899999999998,audio_features,20dP2DaMHIAmwWAbp7peSr,spotify:track:20dP2DaMHIAmwWAbp7peSr,https://api.spotify.com/v1/tracks/20dP2DaMHIAmwWAbp7peSr,https://api.spotify.com/v1/audio-analysis/20dP2DaMHIAmwWAbp7peSr,252256.0,4.0,,,,
20090,90,2016-09-01,91,Do You Mind,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",91,94,2,0.41200000000000003,0.5479999999999999,10.0,-6.981,1.0,0.243,0.0173,0.0,0.18100000000000002,0.17600000000000002,81.293,audio_features,4VJ7mnW4wjjIgPBM6KWvPu,spotify:track:4VJ7mnW4wjjIgPBM6KWvPu,https://api.spotify.com/v1/tracks/4VJ7mnW4wjjIgPBM6KWvPu,https://api.spotify.com/v1/audio-analysis/4VJ7mnW4wjjIgPBM6KWvPu,325615.0,4.0,,,,
20091,91,2016-09-01,92,You Was Right,Lil Uzi Vert,89,91,6,0.843,0.359,0.0,-7.417000000000001,1.0,0.461,0.069,0.0,0.12,0.156,81.98700000000001,audio_features,2ANLarE8yHVsLWW21nj79M,spotify:track:2ANLarE8yHVsLWW21nj79M,https://api.spotify.com/v1/tracks/2ANLarE8yHVsLWW21nj79M,https://api.spotify.com/v1/audio-analysis/2ANLarE8yHVsLWW21nj79M,163944.0,4.0,4O15NlyKLIASxsJ0PrXPfz,"melodic rap, philly rap, rap, trap",11308938.0,91.0
20092,92,2016-09-01,93,In The Name Of Love,Martin Garrix & Bebe Rexha,93,0,1,0.501,0.519,4.0,-5.88,0.0,0.0409,0.109,0.0,0.45399999999999996,0.168,133.99,audio_features,23L5CiUhw2jV1OIMwthR3S,spotify:track:23L5CiUhw2jV1OIMwthR3S,https://api.spotify.com/v1/tracks/23L5CiUhw2jV1OIMwthR3S,https://api.spotify.com/v1/audio-analysis/23L5CiUhw2jV1OIMwthR3S,195707.0,4.0,60d24wfXkVzDSfLS6hyCjZ,"dance pop, dutch edm, edm, electro house, pop, pop dance, progressive house, tropical house",14637266.0,83.0
20093,93,2016-09-01,94,1 Night,Lil Yachty,88,0,2,0.764,0.475,0.0,-12.618,1.0,0.114,0.345,0.0,0.14,0.34,129.974,audio_features,40yJGQyEaBbIkXpwMFkXip,spotify:track:40yJGQyEaBbIkXpwMFkXip,https://api.spotify.com/v1/tracks/40yJGQyEaBbIkXpwMFkXip,https://api.spotify.com/v1/audio-analysis/40yJGQyEaBbIkXpwMFkXip,243270.0,4.0,6icQOAFXDZKsumw3YXyusw,"atl hip hop, hip hop, melodic rap, rap, southern hip hop, trap, underground hip hop",7143975.0,84.0
20094,94,2016-09-01,95,Wishing,"DJ Drama Featuring Chris Brown, Skeme & Lyquin",95,0,1,0.47700000000000004,0.647,3.0,-4.657,0.0,0.34299999999999997,0.0872,0.0,0.11900000000000001,0.5489999999999999,109.87899999999999,audio_features,0MkruAJ99HAHNc36HKkcAK,spotify:track:0MkruAJ99HAHNc36HKkcAK,https://api.spotify.com/v1/tracks/0MkruAJ99HAHNc36HKkcAK,https://api.spotify.com/v1/audio-analysis/0MkruAJ99HAHNc36HKkcAK,252307.0,4.0,,,,
20095,95,2016-09-01,96,Castaway,Zac Brown Band,96,0,2,0.611,0.782,8.0,-4.989,1.0,0.0474,0.147,0.0,0.115,0.915,101.319,audio_features,5PNcJn4oFNvlRfrZBHfqWh,spotify:track:5PNcJn4oFNvlRfrZBHfqWh,https://api.spotify.com/v1/tracks/5PNcJn4oFNvlRfrZBHfqWh,https://api.spotify.com/v1/audio-analysis/5PNcJn4oFNvlRfrZBHfqWh,188053.0,4.0,6yJCxee7QumYr820xdIsjo,"contemporary country, country, country road, modern country rock",2610262.0,77.0
20096,96,2016-09-01,97,No Money,Galantis,88,93,5,0.6709999999999999,0.9159999999999999,6.0,-4.013999999999999,0.0,0.0397,0.0282,0.00762,0.24,0.8029999999999999,126.01,audio_features,0gb1J5UrTpzaU1s3nupgCd,spotify:track:0gb1J5UrTpzaU1s3nupgCd,https://api.spotify.com/v1/tracks/0gb1J5UrTpzaU1s3nupgCd,https://api.spotify.com/v1/audio-analysis/0gb1J5UrTpzaU1s3nupgCd,189127.0,4.0,4sTQVOfp9vEMCemLw50sbu,"dance pop, edm, electro house, pop, pop dance, tropical house",3076386.0,79.0
20097,97,2016-09-01,98,Rock On,Tucker Beathard,98,0,1,0.508,0.889,0.0,-4.968999999999999,1.0,0.198,0.182,0.0,0.10099999999999999,0.7090000000000001,155.026,audio_features,6mbhYTzw0LqLamqphZGscc,spotify:track:6mbhYTzw0LqLamqphZGscc,https://api.spotify.com/v1/tracks/6mbhYTzw0LqLamqphZGscc,https://api.spotify.com/v1/audio-analysis/6mbhYTzw0LqLamqphZGscc,226533.0,4.0,1FQXio7XougvCvKLIu0CCk,"contemporary country, country pop",47529.0,47.0
20098,98,2016-09-01,99,Wasted Time,Keith Urban,51,97,17,0.625,0.825,7.0,-5.757999999999999,1.0,0.0481,0.0621,0.0,0.0753,0.341,100.00399999999999,audio_features,13wYXGimJ5fANFu0y2pqG1,spotify:track:13wYXGimJ5fANFu0y2pqG1,https://api.spotify.com/v1/tracks/13wYXGimJ5fANFu0y2pqG1,https://api.spotify.com/v1/audio-analysis/13wYXGimJ5fANFu0y2pqG1,233827.0,4.0,0u2FHSq3ln94y5Q57xazwf,"australian country, australian pop, contemporary country, country, country road",4176585.0,78.0
20099,99,2016-09-01,100,Sex With Me,Rihanna,97,0,2,0.58,0.532,1.0,-5.667999999999999,0.0,0.0424,0.294,0.0,0.0948,0.39,112.04899999999999,audio_features,7BiELrM90hRxpozaIXbsLw,spotify:track:7BiELrM90hRxpozaIXbsLw,https://api.spotify.com/v1/tracks/7BiELrM90hRxpozaIXbsLw,https://api.spotify.com/v1/audio-analysis/7BiELrM90hRxpozaIXbsLw,206400.0,4.0,5pKCCKE2ajJHZ9KAiaK11H,"barbadian pop, dance pop, pop, pop rap, post-teen pop, urban contemporary",42529844.0,92.0
20100,0,2016-10-01,1,Closer,The Chainsmokers Featuring Halsey,1,1,7,0.748,0.524,8.0,-5.599,1.0,0.0338,0.414,0.0,0.111,0.6609999999999999,95.01,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960.0,4.0,,,,
20101,1,2016-10-01,2,Heathens,twenty one pilots,2,2,13,0.732,0.396,4.0,-9.347999999999999,0.0,0.0286,0.0841,3.5799999999999996e-05,0.105,0.5479999999999999,90.024,audio_features,6i0V12jOa3mr6uu4WYhUBr,spotify:track:6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/tracks/6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/audio-analysis/6i0V12jOa3mr6uu4WYhUBr,195920.0,4.0,3YQKmKGau1PzlVlkL1iodx,"modern rock, rock",20234949.0,88.0
20102,2,2016-10-01,3,Cold Water,Major Lazer Featuring Justin Bieber & MO,2,3,8,0.608,0.7979999999999999,6.0,-5.092,0.0,0.0432,0.0736,0.0,0.156,0.501,92.943,audio_features,7zsXy7vlHdItvUSH8EwQss,spotify:track:7zsXy7vlHdItvUSH8EwQss,https://api.spotify.com/v1/tracks/7zsXy7vlHdItvUSH8EwQss,https://api.spotify.com/v1/audio-analysis/7zsXy7vlHdItvUSH8EwQss,185360.0,4.0,,,,
20103,3,2016-10-01,4,Cheap Thrills,Sia Featuring Sean Paul,1,4,31,0.628,0.698,6.0,-5.608,0.0,0.105,0.0472,0.00143,0.0907,0.732,89.976,audio_features,3S4px9f4lceWdKf0gWciFu,spotify:track:3S4px9f4lceWdKf0gWciFu,https://api.spotify.com/v1/tracks/3S4px9f4lceWdKf0gWciFu,https://api.spotify.com/v1/audio-analysis/3S4px9f4lceWdKf0gWciFu,211667.0,4.0,,,,
20104,4,2016-10-01,5,Don't Let Me Down,The Chainsmokers Featuring Daya,3,5,31,0.493,0.6890000000000001,7.0,-8.669,0.0,0.0302,0.00047300000000000006,0.00588,0.10300000000000001,0.0957,131.79,audio_features,741tn2MMUaUeKucsap8jHA,spotify:track:741tn2MMUaUeKucsap8jHA,https://api.spotify.com/v1/tracks/741tn2MMUaUeKucsap8jHA,https://api.spotify.com/v1/audio-analysis/741tn2MMUaUeKucsap8jHA,212216.0,4.0,,,,
20105,5,2016-10-01,6,Let Me Love You,DJ Snake Featuring Justin Bieber,6,12,6,0.649,0.716,8.0,-5.371,1.0,0.0349,0.0863,2.6300000000000002e-05,0.135,0.163,99.988,audio_features,0lYBSQXN6rCTvUZvg9S0lU,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/tracks/0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/audio-analysis/0lYBSQXN6rCTvUZvg9S0lU,205947.0,4.0,,,,
20106,6,2016-10-01,7,This Is What You Came For,Calvin Harris Featuring Rihanna,3,7,20,0.631,0.927,9.0,-2.787,0.0,0.0332,0.19899999999999998,0.11900000000000001,0.14800000000000002,0.465,123.962,audio_features,0azC730Exh71aQlOt9Zj3y,spotify:track:0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/tracks/0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/audio-analysis/0azC730Exh71aQlOt9Zj3y,222160.0,4.0,,,,
20107,7,2016-10-01,8,Treat You Better,Shawn Mendes,8,13,15,0.444,0.8190000000000001,10.0,-4.078,0.0,0.341,0.106,0.0,0.107,0.747,82.695,audio_features,3QGsuHI8jO1Rx4JWLUh9jd,spotify:track:3QGsuHI8jO1Rx4JWLUh9jd,https://api.spotify.com/v1/tracks/3QGsuHI8jO1Rx4JWLUh9jd,https://api.spotify.com/v1/audio-analysis/3QGsuHI8jO1Rx4JWLUh9jd,187973.0,4.0,7n2wHs1TKAczGzO7Dd2rGr,"canadian pop, dance pop, pop, post-teen pop, viral pop",32676155.0,89.0
20108,8,2016-10-01,9,Ride,twenty one pilots,5,6,27,0.645,0.713,6.0,-5.355,1.0,0.0393,0.00835,0.0,0.113,0.5660000000000001,74.98899999999999,audio_features,2Z8WuEywRWYTKe1NybPQEW,spotify:track:2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/audio-analysis/2Z8WuEywRWYTKe1NybPQEW,214507.0,4.0,3YQKmKGau1PzlVlkL1iodx,"modern rock, rock",20234949.0,88.0
20109,9,2016-10-01,10,Send My Love (To Your New Lover),Adele,8,8,18,0.688,0.5329999999999999,6.0,-8.363,0.0,0.0865,0.0355,3.48e-06,0.172,0.5670000000000001,164.06900000000002,audio_features,0t7fVeEJxO2Xi4H2K5Svc9,spotify:track:0t7fVeEJxO2Xi4H2K5Svc9,https://api.spotify.com/v1/tracks/0t7fVeEJxO2Xi4H2K5Svc9,https://api.spotify.com/v1/audio-analysis/0t7fVeEJxO2Xi4H2K5Svc9,223079.0,4.0,4dpARuHxo51G3z768sgnrY,"british soul, pop, pop soul, uk pop",26991714.0,85.0
20110,10,2016-10-01,11,Needed Me,Rihanna,7,9,33,0.6709999999999999,0.314,5.0,-8.091000000000001,0.0,0.244,0.11,0.0,0.0825,0.29600000000000004,110.898,audio_features,4pAl7FkDMNBsjykPXo91B3,spotify:track:4pAl7FkDMNBsjykPXo91B3,https://api.spotify.com/v1/tracks/4pAl7FkDMNBsjykPXo91B3,https://api.spotify.com/v1/audio-analysis/4pAl7FkDMNBsjykPXo91B3,191600.0,4.0,5pKCCKE2ajJHZ9KAiaK11H,"barbadian pop, dance pop, pop, pop rap, post-teen pop, urban contemporary",42529844.0,92.0
20111,11,2016-10-01,12,Broccoli,D.R.A.M. Featuring Lil Yachty,12,14,14,,,,,,,,,,,,,,,,,,,,,,
20112,12,2016-10-01,13,We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,10,10,15,0.728,0.563,1.0,-8.052999999999999,0.0,0.134,0.621,0.0,0.179,0.35200000000000004,100.01700000000001,audio_features,37FXw5QGFN7uwwsLy8uAc0,spotify:track:37FXw5QGFN7uwwsLy8uAc0,https://api.spotify.com/v1/tracks/37FXw5QGFN7uwwsLy8uAc0,https://api.spotify.com/v1/audio-analysis/37FXw5QGFN7uwwsLy8uAc0,217707.0,4.0,,,,
20113,13,2016-10-01,14,One Dance,Drake Featuring WizKid & Kyla,1,11,24,0.792,0.625,1.0,-5.609,1.0,0.0536,0.0077599999999999995,0.0018,0.32899999999999996,0.37,103.96700000000001,audio_features,1zi7xx7UVEFkmKfv06H8x0,spotify:track:1zi7xx7UVEFkmKfv06H8x0,https://api.spotify.com/v1/tracks/1zi7xx7UVEFkmKfv06H8x0,https://api.spotify.com/v1/audio-analysis/1zi7xx7UVEFkmKfv06H8x0,173987.0,4.0,,,,
20114,14,2016-10-01,15,Perfect Illusion,Lady Gaga,15,0,1,0.613,0.857,1.0,-5.492000000000001,0.0,0.0366,0.0012,0.0,0.358,0.664,124.98700000000001,audio_features,56ZrTFkANjeAMiS14njg4E,spotify:track:56ZrTFkANjeAMiS14njg4E,https://api.spotify.com/v1/tracks/56ZrTFkANjeAMiS14njg4E,https://api.spotify.com/v1/audio-analysis/56ZrTFkANjeAMiS14njg4E,182000.0,4.0,1HY2Jd0NmPuamShAr6KMms,"dance pop, pop, post-teen pop",17253619.0,90.0
20115,15,2016-10-01,16,Too Good,Drake Featuring Rihanna,14,17,20,0.794,0.653,7.0,-7.8389999999999995,1.0,0.10400000000000001,0.0489,4.88e-05,0.1,0.397,117.99600000000001,audio_features,3BtuIIrQlkujKPuWF2B85z,spotify:track:3BtuIIrQlkujKPuWF2B85z,https://api.spotify.com/v1/tracks/3BtuIIrQlkujKPuWF2B85z,https://api.spotify.com/v1/audio-analysis/3BtuIIrQlkujKPuWF2B85z,263373.0,4.0,,,,
20116,16,2016-10-01,17,Into You,Ariana Grande,13,15,18,0.623,0.7340000000000001,9.0,-5.9479999999999995,1.0,0.107,0.0162,1.75e-06,0.145,0.37,107.853,audio_features,2meEiZKWkiN28gITzFwQo5,spotify:track:2meEiZKWkiN28gITzFwQo5,https://api.spotify.com/v1/tracks/2meEiZKWkiN28gITzFwQo5,https://api.spotify.com/v1/audio-analysis/2meEiZKWkiN28gITzFwQo5,244453.0,4.0,66CXWjxzNUsdJxJ2JdwvnR,"dance pop, pop, post-teen pop",62105990.0,96.0
20117,17,2016-10-01,18,Can't Stop The Feeling!,Justin Timberlake,1,16,19,,,,,,,,,,,,,,,,,,,31TPClRtHm23RisEBtV3X7,"dance pop, pop",10710160.0,84.0
20118,18,2016-10-01,19,Side To Side,Ariana Grande Featuring Nicki Minaj,18,18,3,0.65,0.736,6.0,-5.84,0.0,0.22899999999999998,0.0528,0.0,0.235,0.613,159.173,audio_features,1pKeFVVUOPjFsOABub0OaV,spotify:track:1pKeFVVUOPjFsOABub0OaV,https://api.spotify.com/v1/tracks/1pKeFVVUOPjFsOABub0OaV,https://api.spotify.com/v1/audio-analysis/1pKeFVVUOPjFsOABub0OaV,226160.0,4.0,,,,
20119,19,2016-10-01,20,Gold,Kiiara,20,20,17,0.6,0.41200000000000003,8.0,-9.343,1.0,0.344,0.615,0.0025,0.134,0.408,113.04899999999999,audio_features,6ZSO7kPn8IMJFymyticbJO,spotify:track:6ZSO7kPn8IMJFymyticbJO,https://api.spotify.com/v1/tracks/6ZSO7kPn8IMJFymyticbJO,https://api.spotify.com/v1/audio-analysis/6ZSO7kPn8IMJFymyticbJO,225882.0,5.0,4u5smJBskI6Adzv08PuiUP,"alt z, dance pop, electropop, indie poptimism, pop, tropical house",761043.0,71.0
20120,20,2016-10-01,21,Luv,Tory Lanez,19,19,12,0.539,0.528,11.0,-8.113,0.0,0.252,0.0108,0.0,0.11699999999999999,0.252,190.169,audio_features,16Ah4QqH4mgYVXqfC4mdSd,spotify:track:16Ah4QqH4mgYVXqfC4mdSd,https://api.spotify.com/v1/tracks/16Ah4QqH4mgYVXqfC4mdSd,https://api.spotify.com/v1/audio-analysis/16Ah4QqH4mgYVXqfC4mdSd,228640.0,4.0,2jku7tDXc6XoB6MO2hFuqg,"canadian hip hop, canadian trap, hip hop, melodic rap, pop, pop rap, r&b, rap, toronto rap, trap",3646606.0,85.0
20121,21,2016-10-01,22,Sucker For Pain,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",15,21,12,0.502,0.7859999999999999,9.0,-4.378,0.0,0.317,0.255,0.0,0.65,0.7390000000000001,169.021,audio_features,4dASQiO1Eoo3RJvt74FtXB,spotify:track:4dASQiO1Eoo3RJvt74FtXB,https://api.spotify.com/v1/tracks/4dASQiO1Eoo3RJvt74FtXB,https://api.spotify.com/v1/audio-analysis/4dASQiO1Eoo3RJvt74FtXB,243491.0,4.0,55Aa2cqylxrFIXC767Z865,"hip hop, new orleans rap, pop rap, rap, trap",10366651.0,90.0
20122,22,2016-10-01,23,I Hate U I Love U,gnash Featuring Olivia O'Brien,22,22,22,0.49200000000000005,0.275,6.0,-13.4,0.0,0.3,0.687,0.0,0.10099999999999999,0.18,92.6,audio_features,7vRriwrloYVaoAe3a9wJHe,spotify:track:7vRriwrloYVaoAe3a9wJHe,https://api.spotify.com/v1/tracks/7vRriwrloYVaoAe3a9wJHe,https://api.spotify.com/v1/audio-analysis/7vRriwrloYVaoAe3a9wJHe,251034.0,4.0,,,,
20123,23,2016-10-01,24,The Greatest,Sia Featuring Kendrick Lamar,24,52,2,0.6679999999999999,0.725,1.0,-6.127000000000001,1.0,0.266,0.0102,0.000479,0.0561,0.7290000000000001,191.94400000000002,audio_features,7xHWNBFm6ObGEQPaUxHuKO,spotify:track:7xHWNBFm6ObGEQPaUxHuKO,https://api.spotify.com/v1/tracks/7xHWNBFm6ObGEQPaUxHuKO,https://api.spotify.com/v1/audio-analysis/7xHWNBFm6ObGEQPaUxHuKO,210227.0,4.0,,,,
20124,24,2016-10-01,25,Panda,Desiigner,1,24,30,0.685,0.731,10.0,-5.502999999999999,0.0,0.414,0.0292,0.0,0.369,0.266,145.245,audio_features,275a9yzwGB6ncAW4SxY7q3,spotify:track:275a9yzwGB6ncAW4SxY7q3,https://api.spotify.com/v1/tracks/275a9yzwGB6ncAW4SxY7q3,https://api.spotify.com/v1/audio-analysis/275a9yzwGB6ncAW4SxY7q3,247867.0,4.0,7pFeBzX627ff0VnN6bxPR4,"pop rap, rap, trap, viral trap",3174666.0,71.0
20125,25,2016-10-01,26,Hymn For The Weekend,Coldplay,26,26,16,0.491,0.693,0.0,-6.487,0.0,0.0377,0.21100000000000002,6.92e-06,0.325,0.41200000000000003,90.027,audio_features,3RiPr603aXAoi4GHyXx0uy,spotify:track:3RiPr603aXAoi4GHyXx0uy,https://api.spotify.com/v1/tracks/3RiPr603aXAoi4GHyXx0uy,https://api.spotify.com/v1/audio-analysis/3RiPr603aXAoi4GHyXx0uy,258267.0,4.0,4gzpq5DPGxSnKTe4SA8HAU,"permanent wave, pop",29952237.0,89.0
20126,26,2016-10-01,27,For Free,DJ Khaled Featuring Drake,13,23,15,0.9159999999999999,0.5710000000000001,10.0,-8.241,0.0,0.2,0.0173,1.11e-06,0.153,0.498,103.521,audio_features,4JDZl9nKIAhAhDjw753u4X,spotify:track:4JDZl9nKIAhAhDjw753u4X,https://api.spotify.com/v1/tracks/4JDZl9nKIAhAhDjw753u4X,https://api.spotify.com/v1/audio-analysis/4JDZl9nKIAhAhDjw753u4X,183695.0,4.0,6NsbgCL11dQEy3LIXLyA2X,,877.0,14.0
20127,27,2016-10-01,28,Never Be Like You,Flume Featuring Kai,20,25,24,0.444,0.557,0.0,-5.476,1.0,0.0602,0.45299999999999996,0.0,0.152,0.29600000000000004,115.05799999999999,audio_features,5WI2ltQIdwgzf1SNE76JyR,spotify:track:5WI2ltQIdwgzf1SNE76JyR,https://api.spotify.com/v1/tracks/5WI2ltQIdwgzf1SNE76JyR,https://api.spotify.com/v1/audio-analysis/5WI2ltQIdwgzf1SNE76JyR,234910.0,4.0,,,,
